country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Scotland,OWID_SCT,18-02-2021,1415167,1386152,29015,36032,41139,25.9,25.37,0.53,7530,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,19-02-2021,1446116,1412643,33473,30949,36952,26.47,25.86,0.61,6764,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,20-02-2021,1467421,1431942,35479,21305,32767,26.86,26.21,0.65,5998,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,21-02-2021,1482830,1445488,37342,15409,30448,27.14,26.46,0.68,5573,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,22-02-2021,1508444,1465241,43203,25614,29043,27.61,26.82,0.79,5316,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,23-02-2021,1538198,1488077,50121,29754,28245,28.16,27.24,0.92,5170,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,24-02-2021,1572641,1515980,56661,34443,27644,28.79,27.75,1.04,5060,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,25-02-2021,1608269,1542929,65340,35628,27586,29.44,28.24,1.2,5049,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,26-02-2021,1642331,1570153,72178,34062,28031,30.06,28.74,1.32,5131,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,27-02-2021,1670207,1593695,76512,27876,28969,30.57,29.17,1.4,5302,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,28-02-2021,1690443,1611578,78865,20236,29659,30.94,29.5,1.44,5429,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,01-03-2021,1718806,1634361,84445,28363,30052,31.46,29.92,1.55,5501,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,02-03-2021,1754429,1661879,92550,35623,30890,32.11,30.42,1.69,5654,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,03-03-2021,1788666,1688608,100058,34237,30861,32.74,30.91,1.83,5649,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,04-03-2021,1825869,1717672,108197,37203,31086,33.42,31.44,1.98,5690,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,05-03-2021,1857950,1743869,114081,32081,30803,34.01,31.92,2.09,5638,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,06-03-2021,1875680,1759750,115930,17730,29353,34.33,32.21,2.12,5373,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,07-03-2021,1893391,1774659,118732,17711,28993,34.66,32.48,2.17,5307,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,08-03-2021,1913063,1789377,123686,19672,27751,35.02,32.75,2.26,5080,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,09-03-2021,1941918,1809158,132760,28855,26784,35.54,33.11,2.43,4903,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,10-03-2021,1967233,1825800,141433,25315,25510,36.01,33.42,2.59,4669,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,11-03-2021,1994045,1844636,149409,26812,24025,36.5,33.76,2.73,4398,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,12-03-2021,2023373,1867123,156250,29328,23632,37.04,34.18,2.86,4326,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,13-03-2021,2048735,1888697,160038,25362,24722,37.5,34.57,2.93,4525,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,14-03-2021,2070936,1908991,161945,22201,25364,37.91,34.94,2.96,4643,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,15-03-2021,2114399,1943507,170892,43463,28762,38.7,35.57,3.13,5265,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,16-03-2021,2163697,1981818,181879,49298,31683,39.6,36.28,3.33,5799,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,17-03-2021,2215102,2023002,192100,51405,35410,40.55,37.03,3.52,6481,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,18-03-2021,2267895,2066460,201435,52793,39121,41.51,37.82,3.69,7161,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,19-03-2021,2322052,2110780,211272,54157,42668,42.5,38.64,3.87,7810,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,20-03-2021,2365128,2144940,220188,43076,45199,43.29,39.26,4.03,8273,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,21-03-2021,2407496,2182400,225096,42368,48080,44.07,39.95,4.12,8801,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,22-03-2021,2450343,2214672,235671,42847,47992,44.85,40.54,4.31,8784,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,23-03-2021,2498864,2249612,249252,48521,47881,45.74,41.18,4.56,8764,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,24-03-2021,2548947,2285711,263236,50083,47692,46.66,41.84,4.82,8730,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,25-03-2021,2602646,2322832,279814,53699,47822,47.64,42.52,5.12,8753,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,26-03-2021,2653521,2358807,294714,50875,47353,48.57,43.18,5.39,8667,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,27-03-2021,2703375,2386158,317217,49854,48321,49.48,43.68,5.81,8845,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,28-03-2021,2742250,2410281,331969,38875,47822,50.19,44.12,6.08,8753,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,29-03-2021,2786178,2437543,348635,43928,47976,51,44.62,6.38,8782,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,30-03-2021,2837645,2465541,372104,51467,48397,51.94,45.13,6.81,8859,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,31-03-2021,2892389,2493327,399062,54744,49063,52.94,45.64,7.3,8980,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,01-04-2021,2930288,2515748,414540,37899,46806,53.64,46.05,7.59,8567,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,OWID_SCT,02-04-2021,2970830,2535889,434941,40542,45330,54.38,46.42,7.96,8297,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Senegal,SEN,22-02-2021,0,0,,,,0,0,,,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,23-02-2021,82,82,,82,82,0,0,,5,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,24-02-2021,4087,4087,,4005,2044,0.02,0.02,,122,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,25-02-2021,11749,11749,,7662,3916,0.07,0.07,,234,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,26-02-2021,21641,21641,,9892,5410,0.13,0.13,,323,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,27-02-2021,25653,25653,,4012,5131,0.15,0.15,,306,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,28-02-2021,27018,27018,,1365,4503,0.16,0.16,,269,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,01-03-2021,35299,35299,,8281,5043,0.21,0.21,,301,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,02-03-2021,39938,39938,,4639,5694,0.24,0.24,,340,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,03-03-2021,45638,45638,,5700,5936,0.27,0.27,,355,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,04-03-2021,52363,52363,,6725,5802,0.31,0.31,,347,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,05-03-2021,62060,62060,,9697,5774,0.37,0.37,,345,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,06-03-2021,64117,64117,,2057,5495,0.38,0.38,,328,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,07-03-2021,65037,65037,,920,5431,0.39,0.39,,324,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,08-03-2021,66768,66768,,1731,4496,0.4,0.4,,269,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,09-03-2021,68017,68017,,1249,4011,0.41,0.41,,240,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,10-03-2021,68205,68205,,188,3224,0.41,0.41,,193,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,11-03-2021,,,,,5262,,,,314,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,12-03-2021,,,,,6876,,,,411,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,13-03-2021,131186,131186,,,9581,0.78,0.78,,572,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,14-03-2021,131186,131186,,0,9450,0.78,0.78,,564,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,15-03-2021,139118,139118,,7932,10336,0.83,0.83,,617,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,16-03-2021,144207,144207,,5089,10884,0.86,0.86,,650,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,17-03-2021,146208,146208,,2001,11143,0.87,0.87,,665,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,18-03-2021,148246,148246,,2038,8435,0.89,0.89,,504,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,19-03-2021,150857,150857,,2611,5809,0.9,0.9,,347,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,20-03-2021,159168,159168,,8311,3997,0.95,0.95,,239,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,21-03-2021,159168,159168,,0,3997,0.95,0.95,,239,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,22-03-2021,169653,169653,,10485,4362,1.01,1.01,,261,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,23-03-2021,180463,180463,,10810,5179,1.08,1.08,,309,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,24-03-2021,197900,197900,,17437,7385,1.18,1.18,,441,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,25-03-2021,211323,211323,,13423,9011,1.26,1.26,,538,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,26-03-2021,225309,225309,,13986,10636,1.35,1.35,,635,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,27-03-2021,231723,231723,,6414,10365,1.38,1.38,,619,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,28-03-2021,,,,,10535,,,,629,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,29-03-2021,234099,234099,,,9207,1.4,1.4,,550,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,30-03-2021,247750,247750,,13651,9612,1.48,1.48,,574,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,31-03-2021,260754,260754,,13004,8979,1.56,1.56,,536,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,01-04-2021,274942,274942,,14188,9088,1.64,1.64,,543,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Senegal,SEN,02-04-2021,288319,288319,,13377,9001,1.72,1.72,,538,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1377931510930624514
Serbia,SRB,08-01-2021,7000,7000,,,,0.1,0.1,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,09-01-2021,,,,,1150,,,,169,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,10-01-2021,9300,9300,,,1150,0.14,0.14,,169,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,11-01-2021,,,,,1503,,,,221,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,12-01-2021,,,,,1680,,,,247,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,13-01-2021,,,,,1785,,,,262,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,14-01-2021,18136,18136,,,1856,0.27,0.27,,273,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,15-01-2021,,,,,2221,,,,326,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,16-01-2021,,,,,2687,,,,395,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,17-01-2021,,,,,3153,,,,463,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,18-01-2021,,,,,3468,,,,510,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,19-01-2021,,,,,3783,,,,556,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,20-01-2021,44611,44611,,,4098,0.66,0.66,,602,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,21-01-2021,84832,84832,,40221,9528,1.25,1.25,,1400,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,22-01-2021,119711,119711,,34879,13880,1.76,1.76,,2040,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,23-01-2021,163355,163355,,43644,19485,2.4,2.4,,2864,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,24-01-2021,217800,217800,,54445,26632,3.2,3.2,,3914,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,25-01-2021,256521,256521,,38721,31534,3.77,3.77,,4634,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,26-01-2021,319504,319504,,62983,39901,4.7,4.7,,5864,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,27-01-2021,361830,361830,,42326,45317,5.32,5.32,,6660,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,28-01-2021,401556,401556,,39726,45246,5.9,5.9,,6649,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,29-01-2021,430759,430759,,29203,44435,6.33,6.33,,6530,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,30-01-2021,437380,437380,,6621,39146,6.43,6.43,,5753,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,31-01-2021,,,,,34158,,,,5020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,01-02-2021,,,,,31416,,,,4617,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
Serbia,SRB,02-02-2021,495964,495964,,,25209,7.29,7.29,,3705,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4318077/korona-srbija-podaci-.-april-2021..html
